context_id,case_number,vignette_id,prompt_type,regime,c_fp,c_fn,p_star,gold_standard,classification,needs_er_gold,raw_response,parsed_probability,parsed_decision,variant_code,race,gender,has_anchor,has_barrier,their_triage
E10__BM-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BM-A,Black,man,yes,no,C
E10__BM-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BM-A,Black,man,yes,no,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.65,0.65,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.92,0.92,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.8,0.8,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-AX,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.82,0.82,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BM-X,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.7,0.7,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.65,0.65,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.78,0.78,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-A,Black,woman,yes,no,C
E10__BW-A,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 1,1.0,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.9,0.9,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.85,0.85,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.75,0.75,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,,,,BW-AX,Black,woman,yes,yes,C
E10__BW-AX,10,E10,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
E10__BW-X,10,E10,1,belief,,,,C/D,edge,1,,,,BW-X,Black,woman,no,yes,C
E10__BW-X,10,E10,1,belief,,,,C/D,edge,1,,,,BW-X,Black,woman,no,yes,C
E10__BW-X,10,E10,1,belief,,,,C/D,edge,1,,,,BW-X,Black,woman,no,yes,C
E10__BW-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW-X,Black,woman,no,yes,C
E10__BW-X,10,E10,1,belief,,,,C/D,edge,1,PROBABILITY: 0.95,0.95,,BW-X,Black,woman,no,yes,C
